rgiid v0 a03 flag tauv5 tv_err dv7 dv_err tauA9 ta_err dA11 da_err id13 tau e15 beta c17 id bt19  
15.09428 0.238428 3.34 0 88.9405989052459 0.39444595024348317 0.10821664029900631 0.00007689881422916189 122.41344601467229 1.1895984775393071 0.7925428094811564 0.0014915722453962752 15.09428 4799.990000 5416.975922 0.007 0.0000095 15.09428 -2.16773  
15.09435 0.322587 3.89 0 82.77085078688016 0.40682726889139215 0.10822398658182941 0.00008178531486816583 138.1335481174471 1.5231355627658256 0.9182084156550724 0.0021134279073937554 15.09435 5799.990000 5571.691725 0.005 0.0000087 15.09435 -1.678584  
15.09438 0.404318 6.03 0 33.906043879465656 0.14149095843217585 0.07033804038453036 0.000027745940868122913 49.78823291777053 0.586966859461016 0.43272201549298456 0.0005918357064751552 15.09438 2199.990000 5478.279733 0.010 0.0000113 15.09438 -5.108956  
15.09453 0.292208 3.54 0 83.90294953911592 0.4862119260349024 0.09934569128614477 0.0000892047765208477 126.53113670477956 1.3394451115580035 0.5715345079484904 0.0011957663177698534 15.09453 1799.990000 5558.964850 0.008 0.0000078 15.09453 -3.051992  
15.09457 3.404434 20.94 0 90.0778981545678 0.2202917595801096 0.33838457752139334 0.00013357212894453646 121.70875917718378 1.008914680065761 0.8700325679393095 0.001391825549418898 15.09457 1599.990000 5298.655778 0.006 0.0000061 15.09457 -5.360164  
15.09458 0.32457 3.95 0 93.1719519017683 0.31663060751694583 0.1399500186945703 0.00007828311772440253 128.25147635104685 1.3778967860272968 0.7412012571408971 0.0015870415094932056 15.09458 2399.990000 5529.321229 0.008 0.0000052 15.09458 -2.641137  
15.09459 4.433836 33.55 0 214.69144539332734 0.7853183780051481 2.5901164431744146 0.0026523273068734996 293.08166489588007 2.3395817038749867 8.001168721035546 0.022330941020662687 15.09459 7999.990000 5492.108159 0.009 0.0000095 15.09459 -6.230872  
15.09467 0.179494 3.18 0 49.19989089340768 0.09123779447025508 0.03976504489331054 8.50019751253699e-6 67.47623408580846 0.5001709741550237 0.3618847844982227 0.00036760054917732497 15.09467 799.990000 5039.093923 0.010 0.0000087 15.09467 -2.713646  
15.09474 7.085911 39.59 0 264.87471722082023 0.47953690868145654 2.30699403038857 0.0013578372301794016 329.1877235053974 2.170804350180815 5.70211285642835 0.01428158120940844 15.09474 4199.990000 5815.516259 0.005 0.0000043 15.09474 -3.937922  
15.09475 0.343721 5.28 0 81.06879681767217 0.27552258836481974 0.15837579251931566 0.00008178379105129368 116.51054734905969 1.232371331059676 1.3585418325251888 0.0027004253747995293 15.09475 3399.990000 5218.995033 0.007 0.0000130 15.09475 -2.152277  
15.09476 0.176978 3.42 0 43.6631993224225 0.10631190339575813 0.035321958065601504 9.297458321845315e-6 60.98591508482701 0.5878296326254185 0.3365477845499035 0.00042034459081338846 15.09476 999.990000 6061.159806 0.007 0.0000104 15.09476 -2.538549  
15.09478 0.460636 6.13 0 78.23966828401639 0.31480590473305636 0.1333664321176902 0.00007990554472880003 118.88206309498973 1.3783563358636617 0.744083781764516 0.001641198330810928 15.09478 1799.990000 5937.125389 0.006 0.0000087 15.09478 -2.693438  
15.09481 0.8448 8.95 0 104.07415089910526 0.09252772177330393 0.2691350027570214 0.000042026468054195344 138.09808739406668 0.9329508143440353 1.2711147779003147 0.001792224720221839 15.09481 1399.990000 4951.469478 0.010 0.0000113 15.09481 -4.442282  
15.09483 1.30943 18.28 0 121.89183513196176 0.7989002135320264 0.4118240209442589 0.0005213692065917944 161.07968538072473 1.442414746121024 1.5289321075909938 0.003153997369721097 15.09483 4399.990000 5815.108634 0.005 0.0000130 15.09483 -3.374051  
15.09486 0.423098 5.71 0 37.390177122571885 0.20531156004129258 0.03749470991762744 0.000020493838490473074 62.40492748574862 0.5310199894191968 0.2101462533191142 0.00023466845910628085 15.09486 2999.990000 5410.161931 0.007 0.0000095 15.09486 -6.155933  
15.09491 0.679364 8.56 0 49.3390163732734 0.07376791062830551 0.07758676765587569 0.000013391945980409828 60.505731030497806 0.48538795669481477 0.41186801196246564 0.0004262836221461927 15.09491 3599.990000 5022.301692 0.007 0.0000087 15.09491 -4.255687  
15.09492 0.733152 7.45 0 96.34121345145303 0.3441923623730465 0.13168531879034825 0.00007896250249071114 121.41602585953727 0.8319694267147955 0.5486432587549205 0.0007244342464315444 15.09492 2199.990000 5019.147701 0.007 0.0000113 15.09492 -3.478286  
15.09494 0.258079 3.58 0 45.900111257318734 0.221711457089495 0.07074885089926494 0.00003794700518923409 72.2298120128662 0.836519902043405 0.47446018244383004 0.0007821878825415157 15.09494 1599.990000 5266.150527 0.010 0.0000043 15.09494 -3.865019  
15.09500 4.64295 28.03 0 180.73095685811228 0.9412390300319052 1.475983041267339 0.0019114921161605513 221.5393061666954 1.6567710365732287 3.469446537478878 0.007425682488542607 15.09500 2799.990000 5900.254068 0.010 0.0000078 15.09500 -6.75435  
15.09508 0.270916 4.46 0 32.640244785958345 0.0939511677456458 0.04644727926611191 0.000012387128283619745 56.02856745544095 0.5216384560525741 0.5110403331017132 0.0005885332599393692 15.09508 1599.990000 5755.706279 0.009 0.0000104 15.09508 -4.333054  
15.09546 0.456307 4.13 0 70.14586237371583 0.14265959979776863 0.09642897663865337 0.0000274625246253738 95.16771809748653 0.5449558980374988 0.7043580026234847 0.0006721279645993269 15.09546 1599.990000 5067.420901 0.009 0.0000087 15.09546 -3.641691  
15.09578 0.377644 5.29 0 49.851564570173565 0.1690754644108904 0.09386867043454986 0.000036959502151565205 76.38955610982302 0.7452736415121995 0.7855055459140431 0.0011258149407543288 15.09578 999.990000 5744.335339 0.008 0.0000104 15.09578 -3.139712  
15.09582 0.272795 3.9 0 70.10783155749985 0.0825292616117906 0.0818324963804 0.00001348557816366219 79.14989892590124 0.5111251007121003 0.45210085721585735 0.00043759737242677764 15.09582 999.990000 5820.898363 0.010 0.0000113 15.09582 -3.650021  
15.09585 0.287472 3.4 0 102.68959134951868 0.3373685872201866 0.16295609769720693 0.00009328907535495949 136.24807776276188 1.0397125123734507 1.0873860661645214 0.0017172103412318666 15.09585 1999.990000 5809.612181 0.009 0.0000113 15.09585 -2.586821  
15.09587 1.069217 11.09 0 163.50544255103688 0.6355258067254805 0.49215792621345106 0.0004450249770532449 204.7434619885152 1.7208242200715624 1.85443576833795 0.004221226308805755 15.09587 3199.990000 5813.566950 0.006 0.0000095 15.09587 -2.602331  
15.09599 0.867732 7.38 0 95.35477023825048 0.3741431237422025 0.2388980176169434 0.0001563839497513862 116.55117525230077 0.8466125106769422 1.0631675723653229 0.001451591023851535 15.09599 3799.990000 6000.391724 0.009 0.0000095 15.09599 -3.701945  
15.09606 0.35745 4.43 0 54.51096900774602 0.3113773492264276 0.07529340317828745 0.000052409943574336435 86.06432269410402 0.8263927369043866 0.47235450315372485 0.000713103004197458 15.09606 1199.990000 5275.989060 0.007 0.0000078 15.09606 -3.599691  
15.09650 2.952557 19.27 0 243.6526068891781 1.0834686037008043 1.4701145945232543 0.002001744249229581 381.16937992741373 5.221965319236299 4.206479158786887 0.02423102041764994 15.09650 5199.990000 5647.498670 0.006 0.0000043 15.09650 -4.101764  
15.09675 7.08 51.45 0 169.76544334609676 0.30108635855661336 2.934259245761442 0.0012410479567967867 240.26664725078678 1.6509260220590003 6.988266446239705 0.014557130130906204 15.09675 5999.990000 5563.383896 0.010 0.0000104 15.09675 -8.7624  
15.09686 0.219652 2.85 0 181.84154439027455 0.7552110653256172 0.15123434018282678 0.00015683537486253668 276.30203961140506 2.412259708110109 1.6251849261120341 0.0047550143918320496 15.09686 3599.990000 5727.844121 0.005 0.0000061 15.09686 -1.552262  
15.09700 0.283285 2.92 0 55.23296281443795 0.18126313511649036 0.06063700244718127 0.000024423963403120836 78.63326949820465 0.8300486018183636 0.4395844070145487 0.0006929294541025103 15.09700 1199.990000 5480.111240 0.007 0.0000122 15.09700 -2.741452  
15.09714 0.305262 2.97 0 145.8259157740561 0.4885961865932101 0.14536610445201864 0.0001052191914786519 226.73670146893141 1.5681419470558013 1.1189183158860165 0.0022513420365836987 15.09714 1599.990000 5762.212667 0.006 0.0000061 15.09714 -2.085844  
15.09721 0.222877 2.98 0 39.605630958977166 0.14452920567547073 0.02986440687743876 0.000011184484309725172 60.18375258005206 0.6766724849789592 0.2518673539463757 0.00036428830814327174 15.09721 1399.990000 5864.124536 0.007 0.0000104 15.09721 -3.460526  
15.09729 4.159674 30.06 0 171.00618786766046 0.7903036783198633 1.9149166934249926 0.002120703012814819 231.8904153584044 2.210579074189515 5.7314202903264455 0.0161505075402625 15.09729 7199.990000 5615.882394 0.009 0.0000104 15.09729 -6.432543  
15.09740 0.213461 3.79 0 37.10515606699342 0.12058096224342693 0.03929073254205024 0.000012658202116891211 59.404883701627575 0.47735894071835105 0.3219132196459175 0.00033039116277831435 15.09740 2399.990000 5284.280766 0.010 0.0000095 15.09740 -4.161271  
15.09744 0.304534 5. 0 35.34492426658216 0.16449944735608182 0.04044532334844512 0.000018187914424995983 65.93889072474359 0.7195394094118979 0.3360847144303312 0.0004961792079568781 15.09744 2199.990000 5414.153898 0.006 0.0000043 15.09744 -3.729599  
15.09745 0.323763 7.1 0 37.019320847630624 0.08592347037226152 0.051565778154159594 0.000011850858918920265 81.12578057564006 0.5055948505086558 0.7091054256792645 0.0006717431382584073 15.09745 599.990000 5563.867652 0.006 0.0000087 15.09745 -3.369892  
15.09760 0.480568 8.94 0 68.94777108671968 0.07104887338579724 0.08432952733450805 0.000012052405707680702 72.69053012910797 0.401825355335728 0.4915315487286356 0.0003881606890762302 15.09760 1599.990000 5261.169344 0.006 0.0000130 15.09760 -3.420643  
15.09762 0.405752 3.78 0 69.0093008724865 0.13651166503968098 0.07557983652103593 0.000020746329013668436 79.76749182608837 0.4687079652727154 0.48152881729499486 0.00042596851068961124 15.09762 1999.990000 5622.005788 0.010 0.0000043 15.09762 -3.460096  
15.09765 0.267194 5.8 0 47.283177652479516 0.1286822217491556 0.07083662516304226 0.0000217512659390555 71.29787165044928 0.5310713073103439 0.7834580777471778 0.0008246757789711472 15.09765 1199.990000 5508.322438 0.009 0.0000130 15.09765 -3.407586  
15.09766 0.134101 2.61 0 40.97384108407535 0.1458810666622883 0.04670769343331266 0.000017377748531660544 68.67707204524085 0.7391922249080742 0.4868667253000303 0.0007252040482856513 15.09766 1799.990000 5510.409726 0.010 0.0000104 15.09766 -2.584681  
15.09771 3.037412 29.38 0 99.52191043010016 0.20544967098464204 1.0579405745869965 0.0003736028212614586 122.60704140586122 0.7395523553978285 3.9410670152066247 0.004608267998151836 15.09771 1599.990000 5596.192649 0.010 0.0000104 15.09771 -5.938345  
15.09781 1.943348 14.31 0 227.51993307361099 0.8731500100766455 1.1230301993853944 0.0012569000914912118 354.70917638465346 4.681989864272433 3.6505253782058493 0.01928390632603835 15.09781 3799.990000 5472.200417 0.007 0.0000043 15.09781 -4.268922  
15.09785 0.361831 4.97 0 113.29526510426108 0.5831736455890377 0.16051987532163187 0.00015267155076714546 168.84860757566406 2.199299931099293 0.847402368023876 0.0026228064009864833 15.09785 2799.990000 5429.555231 0.005 0.0000052 15.09785 -1.887711  
15.09792 2.638003 21.86 0 246.40332768181662 0.9164973795570206 1.3599482952567905 0.00156136843917494 318.3353120549393 2.2542839230649614 4.351550893656916 0.011429199068244736 15.09792 5399.990000 5322.874132 0.006 0.0000078 15.09792 -3.62749  
15.09795 0.399289 5.29 0 89.92423438884977 0.65403008174014 0.1088323049844408 0.00012763666613816523 118.02360762042645 0.8262264935520536 0.6705627412030207 0.0008891005220049278 15.09795 1399.990000 5580.015268 0.008 0.0000078 15.09795 -3.553991  
15.09799 0.370407 5.66 0 49.53627049976998 0.2629836473710746 0.08597230002631365 0.000052805463721824205 74.65842356772654 0.750548631529529 0.5248454648531099 0.0007651623989077764 15.09799 1999.990000 5481.451446 0.009 0.0000095 15.09799 -3.832085  
15.09800 0.256065 3.52 0 65.15182101179911 0.2383469190757819 0.08279831275377547 0.00004070889451319642 98.5957132485103 1.2808055859364453 0.6843400752087065 0.0015124277631994392 15.09800 1799.990000 5711.460967 0.007 0.0000061 15.09800 -2.030609  
15.09801 1.022309 8.95 0 113.92992796491198 0.7294473807873442 0.4189638259666534 0.0004973219643650614 168.74162852558212 2.4197263968932536 1.768300452269739 0.00602292404116259 15.09801 2599.990000 6435.520048 0.007 0.0000078 15.09801 -3.465198  
15.09802 1.030056 8.08 0 124.56961970116927 0.24575366231178544 0.4072561405002249 0.0001572735832847679 171.62517860082633 1.1210233352480585 1.7378181012204683 0.002726647228909703 15.09802 1599.990000 6411.803074 0.009 0.0000087 15.09802 -4.381322  
15.09803 256.38875 75.81 -1 4.172377910448548e10 1.2888848520657313e9 -3.163079722144247e9 9.771036062388527e7 7.012645768298021 0. -3.588147985893746e-15 0. 15.09803 1599.990000 5449.242072 0.007 0.0000113 15.09803 1.  
15.09804 0.40762 4.34 0 86.85304312566105 0.2700673684312047 0.17643708165602473 0.00008671097232516847 141.94831809283386 1.4567328701430085 1.348261042292472 0.002938329356596877 15.09804 2199.990000 6309.383800 0.007 0.0000043 15.09804 -2.131307  
15.09805 2.799267 19.86 0 208.05974015430178 0.747433470109739 1.0488737528931351 0.0010319557773591694 275.90038857714126 2.622560024344763 4.095465984895288 0.013032604915793845 15.09805 3799.990000 6225.997745 0.005 0.0000061 15.09805 -3.060529  
15.09807 0.383978 3.62 0 113.93753521340884 0.4513908375978653 0.16704596208006137 0.00012269994002472482 169.10744470778917 2.0352796307641237 1.2304940264858637 0.0035226633007201117 15.09807 2199.990000 6261.327513 0.006 0.0000069 15.09807 -1.348206  
15.09809 0.230059 3.16 0 51.43945255619938 0.19982349201284277 0.08699232806701782 0.00003990282245490631 85.36514516047826 0.9376304764361926 0.7229452683867743 0.0012426381628569867 15.09809 1399.990000 5935.799206 0.010 0.0000069 15.09809 -2.611688  
15.09811 0.971855 8.41 0 230.09719089986007 0.5892275984886246 0.5142985221607308 0.00038716355981985046 295.9821072417084 2.7246987172933226 2.8519756930811364 0.009244208542815685 15.09811 5199.990000 6073.939465 0.005 0.0000043 15.09811 -1.869848  
15.09817 0.175042 2.63 0 70.69480408184121 0.2025734005941084 0.06348270115605537 0.000025584505453248003 117.57044205709575 1.077138389194065 0.7015905856056102 0.0012145744109907256 15.09817 3399.990000 5974.539159 0.006 0.0000113 15.09817 -1.890551  
15.09834 0.282924 3.19 0 64.70442137433466 0.2655547306129576 0.08903419094587925 0.00004892196568545886 91.41690738500866 0.7929014833886551 0.6167102108355543 0.0008707796738506915 15.09834 1399.990000 6048.990146 0.009 0.0000113 15.09834 -2.717468  
15.09835 0.250586 3.85 0 70.88544345210934 0.3848869480105471 0.10993251950057084 0.00008407818017630715 120.37959797840875 1.5380144837876077 0.9066654445595882 0.0022205451500771165 15.09835 2799.990000 5968.389458 0.007 0.0000052 15.09835 -2.020928  
15.09839 1.280793 15.82 0 62.81388298217337 0.21368206454416125 0.2903245369321456 0.00013007766342256407 91.32658769488665 1.0895699763976916 1.4579593831427937 0.002830016790787417 15.09839 1599.990000 6134.664331 0.008 0.0000130 15.09839 -5.643572  
15.09858 1.291181 12.35 0 66.81154325510778 0.2020337197210167 0.19464590001786403 0.00008021678389273914 93.82674029089499 0.8540267062205217 0.7066574246192138 0.0010630410620002815 15.09858 1999.990000 5043.296190 0.009 0.0000061 15.09858 -5.770936  
15.09862 1.224885 12.06 0 65.8271543289479 0.2308171901099295 0.16734472174224743 0.00007931279478639002 99.5745208983713 0.9003815246696872 0.8533031671334981 0.0013203185875105888 15.09862 2999.990000 5122.911031 0.005 0.0000113 15.09862 -3.69934  
15.09868 0.705981 8.86 0 72.44407447187525 0.2646844954561735 0.15110289184026268 0.0000787175279327592 93.47374916000123 0.8182539725469058 1.1801598389200223 0.0017036614830007247 15.09868 1399.990000 5398.372856 0.005 0.0000130 15.09868 -2.392048  
15.09870 6.63132 52.93 0 96.30753859042245 0.1727732724823054 0.907512210912521 0.00027319606767621356 132.95213938647473 0.8953272416292357 1.978186040946647 0.0027149342258386178 15.09870 1399.990000 4737.675835 0.007 0.0000069 15.09870 -7.113745  
15.09871 4.292693 32.3 0 65.4748509391675 0.16199945315024836 0.36045354935227786 0.00012018876262646729 91.3388454998022 0.7144118725488681 1.048263648835317 0.001334083868792643 15.09871 2399.990000 5315.498693 0.006 0.0000043 15.09871 -7.168438  
15.09876 0.600805 9. 0 36.558213414219566 0.09199397619467027 0.0965202908483567 0.000023890054891704212 46.20749165256588 0.3738030653401955 0.6125365353541752 0.0005522085367257822 15.09876 3199.990000 5076.101196 0.010 0.0000104 15.09876 -5.979733  
15.09889 0.156303 3.22 0 28.66513851122849 0.07323903718558618 0.02896219132966116 6.405071729066985e-6 53.18775394983025 0.47235384682045367 0.3966790856593848 0.0004235878618843291 15.09889 1199.990000 4993.512586 0.010 0.0000087 15.09889 -3.177855  
15.09921 8.245239 55.63 0 135.7404566591765 0.5585442351064875 2.1637510042923727 0.0018382140245198834 191.1518388915073 1.9597940578800483 6.760923684838274 0.017905495742843065 15.09921 4399.990000 6259.140258 0.006 0.0000052 15.09921 -5.731874  
15.09923 0.362041 4.82 0 106.45038477388127 0.12645086713890585 0.23106835241253482 0.00004886068101894391 172.5843350423062 1.224020669521726 2.2100160978392043 0.0037790687285625887 15.09923 2199.990000 6246.077143 0.008 0.0000113 15.09923 -2.811055  
15.09924 0.304669 3.39 0 83.37170238950736 0.17541016054338782 0.13427165702658353 0.000043614800323648336 115.87948935650607 0.8325261408414244 0.7986749606933021 0.0010747723212363295 15.09924 1399.990000 6187.636572 0.010 0.0000078 15.09924 -3.168532  
15.09925 0.341806 2.94 0 144.88548272629464 0.40894501500699504 0.20520694449484242 0.00012461146151695942 201.19060089816722 1.7004351009467782 1.3259175690790905 0.0029984803461241506 15.09925 2199.990000 6180.512897 0.008 0.0000061 15.09925 -2.204426  
15.09953 0.225502 2.84 0 159.62167435425636 0.23580759587539055 0.13323788103198644 0.00004507512462636699 232.2947598370689 1.8362409984392485 1.0769376759148213 0.0025195265988526426 15.09953 1999.990000 6282.241117 0.005 0.0000122 15.09953 -1.555561  
15.09962 0.389485 3.53 0 105.13265196358839 0.46615797799903014 0.19553828196008766 0.0001531994175910413 153.8222794015572 1.977390335217604 1.246160159952345 0.0035813768117056886 15.09962 2599.990000 6266.376213 0.008 0.0000052 15.09962 -2.304832  
15.09965 2.943761 20.24 0 125.87058025459102 0.48731106874323793 0.8444079520704011 0.0006440358319338622 185.54192839859581 1.896840675985663 2.0771491092838255 0.005375213834665326 15.09965 1599.990000 6155.102546 0.009 0.0000095 15.09965 -6.720436  
15.09991 12.836967 77.57 0 394.4847983319741 1.5202042424550328 6.321075294023553 0.01048234336856753 423.4679538406268 1.63466974543322 15.283408790182357 0.026605367639607077 15.09991 8399.990000 5997.446269 0.007 0.0000052 15.09991 -6.637814  
15.10047 0.213404 3. 0 107.67338779239587 0.2596453035642298 0.11735945786320558 0.00005072118992303322 199.93161391637796 1.4566297834011617 1.2876949694795978 0.002499360277463735 15.10047 2599.990000 6151.831632 0.006 0.0000113 15.10047 -1.89462  
15.10054 0.352532 3.71 0 203.0341852672115 0.29536858666972454 0.22879734589564954 0.0000896233169959556 263.13965698186934 1.4955222245993 1.4514491527755755 0.002669173749852969 15.10054 1999.990000 6309.044875 0.006 0.0000087 15.10054 -2.397765  
15.10055 4.460257 33.81 0 121.24478755835972 0.5029257398416073 1.3070324887640625 0.0010438313147282234 166.49860026635176 1.5550648784102352 4.2298181231430325 0.009300904103345747 15.10055 2599.990000 6402.788072 0.007 0.0000087 15.10055 -5.443075  
15.10056 0.809339 9.24 0 92.61105189861871 0.3957471544276899 0.385046196154459 0.0002698806589354896 130.90582386287477 1.1837561017343299 1.9583671571773056 0.0035744561449647513 15.10056 1599.990000 6286.348403 0.010 0.0000095 15.10056 -3.973529  
15.10062 0.326013 4.12 0 73.67692365140283 0.3896330459684047 0.1504810004525158 0.00011454985577851513 112.2143946405971 1.127457480935851 0.9619205619114388 0.0017755353619084988 15.10062 1799.990000 5999.534011 0.009 0.0000122 15.10062 -3.405768  
15.10070 1.463735 14.71 0 85.8300777409817 0.2047770615418918 0.4568145503008044 0.0001710894172223886 112.84299723066518 0.8001972042024255 2.593613202438192 0.0033901983809107297 15.10070 2799.990000 6440.780728 0.009 0.0000061 15.10070 -4.326124  
15.10076 0.420522 6.69 0 41.99511602372906 0.1432739296999504 0.08408003354103999 0.0000303721171636253 59.229089360587565 0.7866492115041815 0.6349088223565367 0.0010752703825873556 15.10076 999.990000 6302.873640 0.007 0.0000095 15.10076 -3.61751  
15.10088 0.326089 4.63 0 50.816476999080216 0.23691658391028478 0.11332040722889736 0.00006197345507308449 80.34286399203637 0.9529605503776518 0.912907606320251 0.0016368430309090444 15.10088 1199.990000 5951.821779 0.009 0.0000130 15.10088 -2.742515  
15.10105 0.227269 3.1 0 59.836630207151636 0.20122427022177827 0.08278255516441405 0.00003569815528036992 95.42290974294549 0.7577510148410315 0.8020635925605413 0.001063036023183291 15.10105 1599.990000 5963.937423 0.008 0.0000122 15.10105 -2.545865  
15.10115 0.278344 3.78 0 98.41224095999986 0.1539820568872463 0.10727108836020659 0.00002852374830511353 116.53430046317635 0.45315704809254576 0.6355806939149512 0.00046451752390718983 15.10115 3199.990000 5736.586904 0.010 0.0000122 15.10115 -3.72298  
15.10126 0.320905 3. 0 177.3281332278597 0.33951004644729954 0.2099190161360133 0.00009867341179697718 294.74761293835974 2.051039892320009 1.5466153076893936 0.0037781191371812415 15.10126 1999.990000 6039.064294 0.007 0.0000043 15.10126 -2.1808  
15.10130 0.908499 8.34 0 113.37594939972095 0.37176920719241296 0.46690073962241835 0.0002830130184183298 171.2332707677947 1.67468733971027 2.635059745357175 0.006181115697004336 15.10130 1599.990000 6186.139735 0.008 0.0000069 15.10130 -3.443874  
15.10135 5.026464 30.09 0 187.83295941016956 0.4856778027412681 1.9377311907868864 0.0012788828825508536 238.0270991669707 1.7004225103299777 4.802839890554492 0.010332379876807848 15.10135 3399.990000 5665.998875 0.009 0.0000113 15.10135 -5.961801  
15.10146 0.499737 5.15 0 73.45176608064908 0.18353107181223016 0.09801216560062138 0.0000351907741347763 117.44290865299332 1.057585180886302 0.6906951433680099 0.0011745080604069619 15.10146 1199.990000 5667.474151 0.006 0.0000069 15.10146 -2.815487  
15.10147 5.714355 37.13 0 160.66510570040128 0.5272772699969033 1.056743005654948 0.0007975880448552631 185.43279654895576 1.1594441974451033 3.225639512253196 0.005103229172475145 15.10147 2399.990000 5966.187095 0.006 0.0000078 15.10147 -5.262922  
15.10154 0.266514 3.33 0 31.82027599226581 0.09465423070430046 0.03438417209317621 9.350841804865617e-6 53.54118280222418 0.5138303533880791 0.2910729768151258 0.0003370896658725913 15.10154 2399.990000 5968.267254 0.009 0.0000078 15.10154 -3.825549  
15.10161 0.303108 3.82 0 59.0029217690307 0.16374057489330449 0.08531420346110018 0.000030126782373877414 88.92732530815363 0.7654855954804014 0.655082829540297 0.0009034388302357433 15.10161 1399.990000 6094.991757 0.008 0.0000130 15.10161 -3.330208  
15.10180 3.758097 24.14 0 182.6746088757702 0.4759460749924232 1.3312169016027764 0.0008687354670580293 242.4904400790011 1.9788386426417846 2.7672318919117256 0.0068911217759002235 15.10180 2399.990000 6217.059212 0.010 0.0000052 15.10180 -7.754592  
15.10181 0.975586 7.51 0 109.29868170579483 0.3725227991523234 0.2737615902926625 0.00016873091088081302 164.32500084594835 1.84709051743684 1.1774307008371965 0.003089056862217056 15.10181 2399.990000 6265.898830 0.006 0.0000052 15.10181 -3.440512  
15.10188 0.478007 4.46 0 99.79595319527056 0.14778033496169415 0.15116904952477173 0.000038355776325229465 161.50824772998337 0.8222836087737359 1.085387068454525 0.0012752358604386895 15.10188 1999.990000 6320.929103 0.007 0.0000095 15.10188 -3.026162  
15.10190 0.294443 4.21 0 65.51918728577846 0.07923018089596397 0.08166411895359649 0.000013313491624715834 85.40944331616879 0.6754978147352124 0.5849801161704798 0.0007242299932027988 15.10190 799.990000 6337.997809 0.009 0.0000113 15.10190 -3.818838  
15.10193 0.350025 4.06 0 134.92001063762532 0.1938698891772836 0.1646468236317687 0.00004866078464878783 189.8668893812603 1.4752600825423432 1.2252701532560908 0.0024479316154474027 15.10193 2799.990000 6301.069285 0.005 0.0000069 15.10193 -1.949004  
15.10196 0.409175 4.28 0 120.81048223375589 0.6050982024453678 0.23468698651866773 0.00022581974586841148 174.3513024246741 1.7710290973082696 1.5380192407694913 0.003792405185411834 15.10196 3599.990000 6262.072710 0.007 0.0000087 15.10196 -2.220802  
15.10205 0.801997 6.47 0 295.15188938592013 0.6279284503727884 0.5609678977035432 0.0004193715385277575 431.2164811265717 3.5805107093087076 2.840284085464208 0.010761049820675345 15.10205 3999.990000 6196.019590 0.005 0.0000069 15.10205 -2.184841  
15.10209 1.45124 9.44 0 150.1382763493612 0.4338090044065097 0.5229161791504642 0.000332550306488015 195.7351553064534 1.6133860056408942 1.5738351203223 0.0034058823295635868 15.10209 2399.990000 5726.700815 0.010 0.0000078 15.10209 -5.231277  
15.10211 0.379716 3.81 0 98.07248058261415 0.2948077171029358 0.14023689894366298 0.00007149507554710535 138.88380961988162 1.4041686379217404 0.8672927979584867 0.0018366294105480587 15.10211 1999.990000 6040.019388 0.007 0.0000078 15.10211 -2.73146  
15.10222 2.104858 17.13 0 120.61592607542075 0.19819111870277256 0.5557906373665363 0.00017527311681086517 137.7668662769534 0.7727336945816227 2.3082353777939324 0.0026980234466232765 15.10222 1999.990000 6103.389314 0.008 0.0000113 15.10222 -4.277842  
15.10232 4.128926 26.89 0 216.61849262092164 0.6696738300449762 1.3615642530902494 0.0011857843445423736 314.9405607720582 2.434417619187009 3.7479894936182623 0.010663540983634257 15.10232 2399.990000 6196.471221 0.006 0.0000052 15.10232 -4.489998  
15.10240 1.178833 10.24 0 136.5639269360059 0.43261506126500776 0.36005730087214477 0.00023638777947960877 173.24553289657126 1.4692252109400388 1.3993885006217113 0.002868621732591444 15.10240 4599.990000 6174.069528 0.006 0.0000113 15.10240 -3.245923  
15.10243 1.415222 11.69 0 79.3846693673322 0.23216460840447464 0.32861600651343914 0.00014429144755625449 110.53740910555192 1.1386282191510628 1.2762191618422147 0.002393381292353767 15.10243 1799.990000 6137.865230 0.008 0.0000104 15.10243 -4.505093  
15.10247 0.685429 5.62 0 145.7053655477702 0.42135265259062366 0.297169111936583 0.00018555012944591981 204.76919947974858 1.7591445238004664 1.3463113020306567 0.003132713325056246 15.10247 2799.990000 6063.241777 0.007 0.0000078 15.10247 -2.926224  
15.10248 0.541926 4.23 0 148.89609502050126 0.21258559333493243 0.21679867730783092 0.00006776564931138734 212.8517278608512 1.4197199521539823 1.05302219673189 0.0019544375201122886 15.10248 2399.990000 6019.677384 0.007 0.0000052 15.10248 -2.725033  
15.10254 0.388796 4.79 0 80.38691952542217 0.2844705610371638 0.09908481787735476 0.0000530208903487357 119.18409176979392 1.1302810685708602 0.6384259258831377 0.0011535678156241688 15.10254 1599.990000 6314.493250 0.006 0.0000113 15.10254 -2.57252  
15.10255 3.00171 25.1 0 111.14102399097115 0.40142752956175815 0.5094315498489577 0.0003360861684937432 137.26847434035992 1.2668577476569263 1.6799133536656965 0.003223554764468811 15.10255 2599.990000 6247.734275 0.006 0.0000130 15.10255 -4.021295  
15.10261 0.492572 5.17 0 54.700853434741 0.38330044240082856 0.15928734189325755 0.0001362707472411958 89.44787770115086 1.2875518958682868 1.0227638018020622 0.0023666498566349762 15.10261 1799.990000 6163.462653 0.010 0.0000095 15.10261 -3.640069  
